,author_id,created_at,id,public_metrics,referenced_tweets,text
497,60068668,2022-09-16 15:01:56+00:00,1570790090791878658,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570786958821175296 type=replied_to],"@juanandrest @IglesiasJulio87 Y esa es, palabras más, palabras menos, LA MISMA definición de expropiación indirecta contenida en casi TODOS los TLC y AI celebrados por Colombia; por eso el cobarde de @petrogustavo se muere por renegociarlos...  ¡Está muerto del susto. Y, ¡El muy iluso cree que lo dejarán!"
498,706997024156229632,2022-09-16 15:01:48+00:00,1570790060353818626,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570773054342713345 type=replied_to],@andruco21 @petrogustavo @Pontifex @ONU_es @CICR_es @ONIC_Colombia @NoticiasCaracol @elespectador @elpaiscali @nytimeses @CIDH @AlcaldiaDeCali @CNNEE @Colcheck @MisionONUCol @AmnistiaOnline @FranciaMarquezM @petrogustavo @hrw_espanol @MinInterior @CortePenal_ @GustavoBolivar @CathyJuvinao @sofiapetroa
500,144012097,2022-09-16 15:01:39+00:00,1570790019417378818,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Conviertalos en Arpía lV
501,48601805,2022-09-16 15:01:34+00:00,1570789998852710404,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570572898800406534 type=replied_to],@UldaricoChilito @MarianaBalague7 @petrogustavo Y ya se sabe en que condiciones está  el helipuerto de la central Guavio?
502,395301347,2022-09-16 15:01:28+00:00,1570789973573668866,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570734518075621377 type=replied_to],"@BluRadioCo Jajajaja más corrupción, como van a controlar q la gasolina q le echan a un carro particular no lo pasen por Taxi!!!! Jajaja los veo a los lentos funcionarios de @petrogustavo"
503,1549817996809539590,2022-09-16 15:01:24+00:00,1570789959317200897,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570524671443095552 type=replied_to],@ArmandoPeriketi Ya es objetivo militar declarado por los asesinos @petrogustavo  y @GustavoBolivar
504,298277268,2022-09-16 15:01:22+00:00,1570789949750013953,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570556022607183873 type=replied_to],@PizarroMariaJo @petrogustavo @ComisionadoPaz @MinInterior @alfonsoprada @ernestosamperp Podemos decir que está banda delincuencial ahora tiene franquicia a nível internacional o todavía no?
506,446110420,2022-09-16 15:01:14+00:00,1570789914589171713,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570397833357938692 type=replied_to],@Mineducacion @agaviriau @FranciaMarquezM @infopresidencia @petrogustavo Jajajjaja a la que le toco ir hasta la Nasa para saber que es la astronomia. Pffff jajajajja
507,127685525,2022-09-16 15:01:12+00:00,1570789907806953474,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570652138463965185 type=replied_to],@Nasa_Colombia @misaknamuy @petrogustavo @smurfitkappa @alfonsoprada @onucolombia @ONU_es @SumOfUs @OMAL_info Awebado vos indio cómodo.
508,764802583,2022-09-16 15:01:07+00:00,1570789884964798466,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758841155067904 type=replied_to],"@OMARYRD07 @petrogustavo @susanamuhamad @alfonsoprada Repoblar de animales y árboles se refiere, aunque siempre puedes ir, la selva está abierta 24/7."
509,374254815,2022-09-16 15:00:54+00:00,1570789834037559296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570718133521743872 type=replied_to],@wilsonariasc @petrogustavo wilson: cuando la partera no puede le echa la culpa a las rodillas.
510,1623081391,2022-09-16 15:00:41+00:00,1570789776558821376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",[<ReferencedTweet id=1570785532204187649 type=replied_to],@MariaFdaCabal Con el gobierno de @petrogustavo #SerPilloPaga
511,127685525,2022-09-16 15:00:40+00:00,1570789773719261188,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570599503174209536 type=replied_to],"@noohorac @misaknamuy @petrogustavo @smurfitkappa @alfonsoprada @onucolombia @ONU_es @SumOfUs @OMAL_info Tampoco es lo correcto invadir tierras con pino y eucalipto mientras personas trabajadorxs de la tierra no tienen en dónde cultivar. Reforma rural integral ya, la primera acción es quitarle las tierras a @smurfitkappa en el Cauca, fuera fuera Smurfit!"
512,1206261107947712514,2022-09-16 15:00:38+00:00,1570789765599068163,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Cuánto nos hubiéra costado con otro presidente.!?
514,1031283679,2022-09-16 15:00:35+00:00,1570789751581716481,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570744204497924096 type=replied_to],"@Indepaz @petrogustavo @ComisionadoPaz @IDARDOS Antioquia está llena de bandolas y esa gente dizque ama a Uribe.
🤔🤔🤔🤔😑😑😑😕"
515,1234282136556965888,2022-09-16 15:00:35+00:00,1570789751397154816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[<ReferencedTweet id=1570452086097068032 type=quoted, <ReferencedTweet id=1570423869030137857 type=replied_to]",@MiguelPoloP @petrogustavo @FranciaMarquezM https://t.co/GX4ygDmU7O
516,1553970811,2022-09-16 15:00:32+00:00,1570789739846074368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570483205521944576 type=replied_to],@MiguelPoloP @petrogustavo IFB
517,280320803,2022-09-16 15:00:31+00:00,1570789736650014722,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570789409829826560 type=replied_to],"@mekas58 @petrogustavo No, hermano. Los jóvenes, de futuro, no piensan más allá de la tomata del próximo viernes"
518,860186196613484544,2022-09-16 15:00:31+00:00,1570789734737408001,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570556022607183873 type=replied_to],@PizarroMariaJo @petrogustavo @ComisionadoPaz @MinInterior @alfonsoprada @ernestosamperp El expresidente que tenia quebrada a españa wow que gran logro
519,286416201,2022-09-16 15:00:31+00:00,1570789734737383425,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570455237957423104 type=replied_to],@J_Upegui @petrogustavo Le propongo un reto: lea en voz alta su tweet e intente no reirse
520,1322161871332528128,2022-09-16 15:00:19+00:00,1570789685605310464,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570744308260827136 type=replied_to],"@DenisGajcew @MrMireaux @partiarazem @petrogustavo Gooościu, ty chyba nigdy z piwnicy nie wychodzisz jeśli serio tak myślisz"
521,88915815,2022-09-16 15:00:15+00:00,1570789667532079106,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo El logo del helicóptero que significa? https://t.co/y5aXkdAmEF
522,150279299,2022-09-16 15:00:12+00:00,1570789655993528322,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570468026230927360 type=replied_to],@IreneVelezT @petrogustavo @elespectador @Bogota @nicolasgarciab @RamiroBarraganA @Citytv @jnietoblanco @NoticiasUno Suerte Irene 10 mil billones de saludos
523,936999892848869377,2022-09-16 15:00:12+00:00,1570789655376965635,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570371645642051584 type=quoted],"@petrogustavo @GustavoBolivar @RoyBarreras @FranciaMarquezM @ColombiaHumana_ @NoticiasCaracol @WRadioColombia @BluRadioCo ..bueno esto si no lo pueden copiar ,acá 70%de sus ""Botantes"" . https://t.co/LApNAYrdwn"
524,1370489710276190211,2022-09-16 15:00:05+00:00,1570789626771828736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Anoten: cuerpo élite que cuidará del medioambiente  significa Helicopteros antinarcoticos
525,105838459,2022-09-16 14:59:59+00:00,1570789602415513603,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[<ReferencedTweet id=1570509651233607681 type=quoted, <ReferencedTweet id=1570788718444969986 type=replied_to]","@SaraTufanoZ @IreneVelezT @petrogustavo Reforzando algo que es REAL en el que quisiéramos evidencia de casos en ""el sistema"" en el que a una teóloga postdoc y de mucha ""producción"" en oraciones cuando los aviones despegan, la dejen ser CEO de una aerolínea.

https://t.co/H8ge488Lb3"
526,446248216,2022-09-16 14:59:58+00:00,1570789598854520832,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",[<ReferencedTweet id=1570751373804998658 type=replied_to],"@Ubadel10 @willymenor Pilas, presidente @petrogustavo 
@POTUS Y SUS PATRONES DEBEN ESTAR DELIRANDO. No se amilane. Los pueblos lo apoyamos. #AméricaLatina desde los estados robados por los yankees hasta la Patagonia estamos por la #PatriaGrande, lejos del imperialismo yankee."
527,53805839,2022-09-16 14:59:50+00:00,1570789562338906114,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1569823104477667328 type=replied_to],"@ernestosamperp @MJDuzan @IvanDuque @petrogustavo @GustavoBolivar
Tienen coca  con que producir herbicidas orgánicos, si no abono, erradicación productiva. Y NO, no es sembrar coca para producir abonos. Que se pongan investigar @felipetascon57 @COCCAMColombia @CoccamNarino @ANZORC_OFICIAL @AscamcatOficia @visomutop"
528,1507212672575721472,2022-09-16 14:59:50+00:00,1570789562250850304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570411972033748992 type=replied_to],"@RCNBga @petrogustavo Jajaja que grupito de payasos tan patético… 
uribistas hptas desocupados.. vayan a lavar la loza más bien malparidos !!!"
529,1488873452094251008,2022-09-16 14:59:47+00:00,1570789550917812224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570535143248662532 type=replied_to],"@cielo_rusinque @ProsperidadCol @petrogustavo Eyyy mula rosinante. Nombra como profesora para esos criminales de esas bandas, a @IreneVelezT Para eso si tiene conocimiento y vocación"
530,138813733,2022-09-16 14:59:47+00:00,1570789550770864128,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",[<ReferencedTweet id=1570075140880306178 type=replied_to],"@Dani84092362 @petrogustavo @cielo_rusinque @WintorABC Los invitamos a estar atentos a las fechas para la entrega de giros 30 y 31 de Ingreso Solidario, a través de nuestros canales de atención https://t.co/62LR0bj3KT"
531,4895637664,2022-09-16 14:59:45+00:00,1570789544752205824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Duque los dejó para que usted vacacione con sus amigos guerrilleros asesinos
532,96880166,2022-09-16 14:59:45+00:00,1570789542575374341,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Y hace alianzas con un depredador de la naturaleza como Maduro, la doble moral"
533,783467515662000129,2022-09-16 14:59:40+00:00,1570789523692589058,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo 👏🏽👏🏽👏🏽👏🏽👏🏽
534,129014692,2022-09-16 14:59:39+00:00,1570789517145296896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570550416655650816 type=replied_to],"@realmalpa4ever @FranciaMarquezM Pues ni @petrogustavo es presidente ni @FranciaMarquezM es vicepresidente ELLOS SON TITERES, los que estan detras son @RoyBarreras y su combo de @ComunesCoL FARC EP. nada mas que decir."
535,1451941051401392133,2022-09-16 14:59:27+00:00,1570789467405025280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1569693941502558217 type=replied_to],"@jhonjmorales @EstebanSFranco @petrogustavo El peor presidente de la historia ha sido @IvanDuque , de la noche a la mañana petro no puede arreglar la mierda que dejó el anterior presidente 🥱"
537,1286050129,2022-09-16 14:59:25+00:00,1570789456919285761,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",[<ReferencedTweet id=1570773590576107522 type=quoted],"Desafío para @MinSaludCol @CarolinaCorcho, comunidades vulnerables, regiones,  municipios.
Q su lobby y presión ante Congreso desplace no solo a corruptos, sino a negociantes de salud, transnacionales farmacéuticas, banqueros y EPS Corruptas

@muc_oficial
@petrogustavo
@23ALZAT https://t.co/10UDkWvEY1"
538,1031891661792727042,2022-09-16 14:59:18+00:00,1570789430352551936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570469581688549377 type=replied_to],"@Julianlopezte @petrogustavo @MincomercioCo @SSociedades @partidodelaucol @CamaraColombia @ComVIcamara @MauroToroO Senador, esperamos que al menos en las próximas ediciones tenga en cuenta a los que estamos agremiados en el sector Cripto desde @asoblockchain para que también nos escuche, solo tienen en cuenta a los exchanges y a los otros actores y participantes no se les invito."
540,1241191274520158208,2022-09-16 14:59:05+00:00,1570789374006300672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",[<ReferencedTweet id=1568372872413958145 type=quoted],Ofrézcaselas a su mesías @petrogustavo para que las revenda a 3 millones cada par como la contratación que hizo con Nerú https://t.co/JPRLjnhcuZ
542,165494012,2022-09-16 14:59:00+00:00,1570789352632098816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Graciss presidente @IvanDuque sus gestiones siguen dando frutos
543,957386202,2022-09-16 14:58:50+00:00,1570789312907849730,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570556022607183873 type=replied_to],"@PizarroMariaJo @petrogustavo @ComisionadoPaz @MinInterior @alfonsoprada @ernestosamperp Que va, Zapatero viene a mirar que negocio sale , tal como lo hizo en Vzla"
544,925762107966140420,2022-09-16 14:58:43+00:00,1570789283115696132,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1504491969149550593 type=replied_to],"@Panajorgem @KevinHartmannC @petrogustavo Volve a la escuela, no sabes leer...."
545,1103497595282964483,2022-09-16 14:58:41+00:00,1570789272541892608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=quoted],"#PetroEsPresidente 
Felicitaciones Sr Presidente @petrogustavo Siga realizando su inmensa labor de llevar a #Colombia a ser verdaderamente una Potencial Mundial de la Vida
#PazTotal https://t.co/MHTdGSvDIS"
547,358751545,2022-09-16 14:58:38+00:00,1570789260097363968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570781348008431616 type=replied_to],@AngelicaLozanoC Y próximamente su amigo @petrogustavo 🤦‍♀️
548,298277268,2022-09-16 14:58:35+00:00,1570789251008331781,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570773054342713345 type=replied_to],"@andruco21 @petrogustavo Con esta declaración, debería de pedir asilo en cualquier país, aquí le puede costar la vida, puede pasar aser simplemente una estadística."
549,1104186247453523968,2022-09-16 14:58:30+00:00,1570789229118226439,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Si quieren combatir la deforestacion deben acabar con los cultivos ilicitos
550,31019082,2022-09-16 14:58:30+00:00,1570789228619132928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Los zurdos no le hacen asco a los dólares, siempre que no tengan que trabajar para ganárselos!"
551,1246115194616655874,2022-09-16 14:58:28+00:00,1570789220356329472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570772726226493442 type=replied_to],"@CristianT3026 @NorbeyCarvajal9 @ABBAWAL1 @petrogustavo Jajajajajajajja todos esos acuerdos los hicieron con Duque, cariñis. Entre otros,  se habló del tema para el cuidado del medio ambiente... https://t.co/OL9uVPjYuh"
